0,3.5985184480977424,2.864090299360326
1,2.9029158998794955,2.5545883003660257
2,2.14432090744657,2.140930306022075
3,1.7522412103699236,2.069067594167884
4,1.2865853723334189,1.5875530774544018
5,0.9998682318221791,1.2357933793353482
6,0.8338719082838583,1.0798503084150255
7,0.730115461155961,1.2490295051692597
8,0.6587581967520841,0.8375959283030693
9,0.6526460638271363,0.7218798954769339
10,0.6023868885855078,0.7264040660890926
11,0.8242087106218912,1.6438466932056164
12,0.680406560508977,1.0221947982262127
13,0.6597333178472369,0.8629790759387688
14,0.8587111660829702,1.5059399343252726
15,1.172603611933264,1.9996979253376341
16,1.806795748029213,2.6238987363477566
17,1.9059192653255868,2.0677764845453583
18,1.6623176114016571,1.9447272951601082
19,1.690052766661534,1.8162492833686235
20,1.5576913163083652,1.7512536263247034
21,1.816991299660681,2.213652882291056
22,2.0801872477511245,2.9084272567118803
23,2.3151685247750646,2.963154470238587
24,2.6529354685540496,3.345948039098877
25,2.67416702881432,3.3608612928006325
26,2.533003188841978,3.2626755290634004
27,2.526104875598612,3.1362671547133134
28,2.5414675954648,3.2165592229644617
29,2.9573989889566596,4.052221889741814
30,2.700549777956734,3.1852085778869568
31,3.340020971258536,3.702302024199921
32,3.4334027709443875,3.9421225297853066
33,4.201303141724186,4.863857375583027
34,4.57864979578567,4.453110263415123
35,4.7606470033593835,5.007851236595759
36,4.944336277891063,4.586461681388928
37,5.201604948102293,4.3733839597941575
38,4.707910949228285,3.890757858114849
39,4.510210531933433,3.5107588933161433
40,4.71094881063021,3.895218387619639
41,4.899093958247515,3.9523926798192317
42,5.13362343009254,4.1232849294726375
43,6.079173560531538,4.922509797067962
44,5.669043274339191,4.130045792829019
45,5.7846494855150885,4.355006710706849
46,5.29813486956938,4.03688935241608
47,4.5464576960351435,3.497884925254883
