0,1.22
1,0.544
2,0.131
3,0.111
4,0.17
5,0.156
6,0.089
7,0.09
8,0.111
9,0.179
10,0.1369999999999999
11,0.09
12,0.09
13,0.12
14,0.177
15,0.125
16,0.088
17,0.088
18,0.126
19,0.176
20,1.003
21,1.089
22,0.086
23,0.652
24,0.3229999999999999
25,0.677
26,0.21
27,0.327
28,0.733
29,0.242
30,1.663
31,0.8759999999999999
32,0.655
33,2.481
34,2.272
35,1.5519999999999998
36,1.5619999999999998
37,0.959
38,0.151
39,1.592
40,0.8640000000000001
41,2.137
42,2.2030000000000003
43,5.422999999999999
44,2.608
45,2.736
46,0.7340000000000001
47,0.919
