0,1.5419999999999998
1,0.112
2,0.0819999999999999
3,0.116
4,0.132
5,0.079
6,0.079
7,0.162
8,0.088
9,0.079
10,0.104
11,0.149
12,0.079
13,2.226
14,2.878
15,2.98
16,0.852
17,2.158
18,0.486
19,0.219
20,0.469
21,0.8059999999999999
22,0.445
23,0.374
24,0.262
25,0.081
26,0.395
27,0.342
28,3.281
29,2.175
30,1.815
31,0.52
32,1.083
33,0.8140000000000001
34,2.654
35,0.6409999999999999
36,0.6609999999999999
37,0.493
38,0.607
39,0.521
40,0.464
41,0.562
42,1.877
43,1.11
44,2.123
45,3.1260000000000003
46,0.74
47,3.7
