0,0.782
1,0.216
2,0.092
3,0.181
4,0.09
5,0.088
6,0.153
7,0.116
8,0.088
9,0.104
10,0.1689999999999999
11,0.087
12,0.087
13,0.131
14,0.147
15,0.0819999999999999
16,0.076
17,0.122
18,0.223
19,0.174
20,0.173
21,0.208
22,0.45
23,0.511
24,2.635
25,2.636
26,2.632
27,0.888
28,0.353
29,0.466
30,1.475
31,1.459
32,1.6740000000000002
33,3.488
34,3.458
35,3.4810000000000003
36,1.391
37,0.524
38,1.6469999999999998
39,0.98
40,0.807
41,0.77
42,0.802
43,0.8420000000000001
44,1.794
45,5.5420000000000025
46,0.962
47,0.97
