0,0.603
1,0.183
2,0.138
3,0.252
4,0.14700000000000002
5,0.135
6,0.22199999999999998
7,0.195
8,0.1365
9,0.1365
10,0.26249999999999996
11,0.168
12,0.135
13,0.183
14,0.49650000000000005
15,0.7665
16,0.3315
17,3.2024999999999997
18,2.2784999999999997
19,1.3245
20,0.189
21,0.1875
22,0.27749999999999997
23,0.2445
24,0.237
25,1.3875000000000002
26,2.7675
27,3.417
28,2.262
29,1.0545
30,0.7244999999999999
31,0.27749999999999997
32,0.3675
33,0.5940000000000001
34,0.6285
35,1.155
36,1.1264999999999998
37,1.9260000000000002
38,4.089
39,2.9655
40,2.724
41,2.646
42,3.357
43,6.776999999999999
44,3.8520000000000003
45,2.667
46,7.563
47,2.331
