0,0.366
1,0.3315
2,0.29700000000000004
3,0.28500000000000003
4,0.342
5,0.255
6,0.363
7,0.2565
8,0.29700000000000004
9,0.3225
10,0.255
11,0.3555
12,0.26549999999999996
13,0.25949999999999995
14,0.366
15,0.261
16,0.36
17,2.25
18,1.0845
19,2.2515
20,0.4635
21,0.43199999999999994
22,0.5429999999999999
23,0.4335
24,0.4305
25,0.5415
26,0.4245
27,0.42599999999999993
28,0.54
29,0.42299999999999993
30,0.8775
31,2.5665
32,1.1145
33,2.7990000000000004
34,3.6450000000000005
35,0.4395
36,0.40800000000000003
37,0.6375
38,0.9345
39,1.1475
40,1.443
41,1.6335
42,1.5524999999999998
43,1.6590000000000003
44,2.0505
45,3.7065
46,2.892
47,1.56
