0,0.33287136063089445
1,2.086289269340413
2,3.2591616271891506
3,1.3297571048500139
4,1.4706247974680722
5,0.5616941324983408
6,0.22213264682302045
7,0.13873741288439645
8,0.21656187569566532
9,0.41057526432821134
10,0.2033171314701399
11,0.188786496135581
12,0.29456871220765873
13,0.49874363991441956
14,0.27029090732964706
15,0.161775177830867
16,0.11248815237289822
17,1.5365787068003145
18,0.7448371990666912
19,1.2637035703159567
20,0.6647746228093815
21,1.0518888530866621
22,0.9769974049423839
23,0.5890652013502365
24,0.5036234825466893
25,0.20131480311365513
26,0.35114966846777396
27,0.3588241621291578
28,0.40361990394097974
29,0.4243045205118051
30,0.4905997678743202
31,0.27295655267294283
32,0.2575968713025752
33,0.3868765973667714
34,0.2800909825883818
35,3.641130668698194
36,13.246095723826457
37,8.126329391048765
38,7.14329651094123
39,3.5819848486489922
40,2.9106788498781646
41,3.4397296111371447
42,2.0027957230533193
43,2.4198315809925397
44,2.1174299497474767
45,1.3894111760095347
46,2.4025159479208544
47,1.7388760665415324
