0,0.03250893323350491
1,0.2775381520352201
2,1.836564232178258
3,1.7390694801331725
4,1.8835958170892249
5,0.060205757641473005
6,1.684066288276603
7,0.6282525441012207
8,0.8359716425713336
9,1.903440418562718
10,0.5640752329994396
11,1.772049526422337
12,0.5627392930037145
13,0.2032320175087759
14,1.2709982426407502
15,1.713153407286529
16,0.6073963160741719
17,0.9780816539971496
18,1.3043142047319116
19,1.0157325102254366
20,0.7172827976159626
21,1.723412695106102
22,1.3233972210395537
23,0.18222573000905837
24,0.31517276742911204
25,1.7512462511259843
26,1.3122911263634245
27,1.4489061220180768
28,1.8611936695960065
29,1.2601364214814026
30,0.33231185763737875
31,0.5851881048931098
32,1.0490387604207518
33,1.1160708722332762
34,0.41199409607887727
35,1.0281520466151082
36,0.27844758668940267
37,1.4491043935791303
38,1.1298258030427393
39,1.109754556037253
40,1.5206568793132327
41,1.6828966716085656
42,0.509972597339876
43,1.908849045154559
44,0.7685148748557002
45,1.5812994957507882
46,0.9056457568827262
47,0.8751455268539878
