0,2.312
1,1.6909999999999998
2,1.666
3,1.5619999999999998
4,1.525
5,1.3259999999999998
6,1.26
7,1.254
8,1.231
9,1.127
10,1.028
11,0.885
12,0.664
13,0.6559999999999999
14,0.6409999999999999
15,0.61
16,0.55
17,0.292
18,0.215
19,0.174
20,0.133
21,0.852
22,0.091
23,0.186
24,0.162
25,0.098
26,0.129
27,0.071
28,0.106
29,0.128
30,0.07
31,0.088
32,0.084
33,0.084
34,2.512
35,0.105
36,0.09
37,0.679
38,0.7070000000000001
39,0.147
40,0.327
41,2.125
42,0.6459999999999999
43,0.627
44,1.902
45,1.714
46,0.086
47,0.147
