0,3.772
1,3.616
2,2.756
3,2.499
4,2.222
5,2.173
6,1.017
7,0.7809999999999999
8,0.772
9,0.745
10,0.728
11,0.701
12,0.6859999999999999
13,0.6709999999999999
14,0.655
15,0.62
16,0.5589999999999999
17,0.498
18,0.426
19,0.792
20,0.7959999999999999
21,0.877
22,0.807
23,0.885
24,0.807
25,0.278
26,1.683
27,0.779
28,0.868
29,0.865
30,0.722
31,0.7859999999999999
32,2.414
33,0.79
34,0.852
35,0.051
36,0.051
37,0.065
38,0.139
39,0.131
40,0.128
41,0.07
42,0.096
43,0.7509999999999999
44,0.7390000000000001
45,0.36
46,0.344
47,0.8490000000000001
