0,3.404
1,3.033
2,2.232
3,2.225
4,1.7480000000000002
5,1.618
6,1.5619999999999998
7,1.433
8,0.978
9,0.7659999999999999
10,0.7390000000000001
11,0.7290000000000001
12,0.6779999999999999
13,0.675
14,0.667
15,0.621
16,0.62
17,0.5710000000000001
18,0.5589999999999999
19,0.13
20,0.252
21,0.226
22,0.284
23,0.218
24,0.493
25,0.281
26,0.206
27,0.207
28,0.512
29,0.261
30,0.145
31,0.078
32,0.5379999999999999
33,0.0819999999999999
34,0.317
35,0.145
36,0.113
37,0.081
38,0.115
39,0.075
40,0.241
41,0.552
42,0.49
43,0.099
44,0.159
45,0.591
46,0.754
47,0.075
