0,3.553
1,3.486
2,2.99
3,2.853
4,2.117
5,1.96
6,1.901
7,1.705
8,1.056
9,1.002
10,0.938
11,0.8109999999999999
12,0.7809999999999999
13,0.7709999999999999
14,0.76
15,0.693
16,0.6920000000000001
17,0.6709999999999999
18,0.669
19,0.5329999999999999
20,0.441
21,0.618
22,1.04
23,1.4409999999999998
24,0.5
25,0.115
26,0.119
27,0.519
28,0.1689999999999999
29,0.111
30,0.177
31,0.405
32,0.489
33,0.428
34,0.481
35,0.508
36,0.202
37,0.125
38,0.155
39,2.144
40,0.385
41,0.375
42,0.6559999999999999
43,3.799
44,0.175
45,0.21
46,0.112
47,0.173
