0,2.5580000000000003
1,1.626
2,0.951
3,0.919
4,0.629
5,1.125
6,0.165
7,0.089
8,0.121
9,0.148
10,0.087
11,0.087
12,0.193
13,0.244
14,0.226
15,3.027
16,2.296
17,0.371
18,0.674
19,0.5479999999999999
20,0.679
21,0.5870000000000001
22,0.6709999999999999
23,0.672
24,0.5670000000000001
25,1.372
26,0.43
27,0.605
28,0.34
29,0.364
30,0.301
31,0.362
32,1.525
33,1.209
34,2.244
35,2.169
36,2.92
37,3.16
38,1.673
39,1.4380000000000002
40,1.715
41,2.972
42,1.4480000000000002
43,1.519
44,1.291
45,2.4290000000000003
46,4.892
47,0.586
