0,1.064
1,0.8420000000000001
2,0.617
3,0.498
4,0.478
5,0.45
6,0.373
7,0.3720000000000001
8,0.39
9,0.352
10,0.35
11,0.355
12,0.341
13,1.852
14,0.5489999999999999
15,0.0819999999999999
16,1.76
17,0.101
18,0.259
19,0.354
20,0.338
21,0.397
22,0.489
23,0.545
24,0.464
25,0.469
26,0.531
27,0.52
28,0.521
29,0.524
30,0.52
31,1.153
32,2.639
33,1.7080000000000002
34,0.523
35,0.954
36,1.4280000000000002
37,1.837
38,0.994
39,0.853
40,0.718
41,0.994
42,0.698
43,0.672
44,1.307
45,1.345
46,1.386
47,1.6869999999999998
