0,0.34890815308697987
1,1.1063775992315155
2,0.4077814003115869
3,0.28120286086058377
4,0.047357155591637376
5,0.8713083304479832
6,0.6169347967332043
7,0.814154786438281
8,1.7831602980982333
9,1.0453759892272356
10,0.3265815801954991
11,2.2936524508319485
12,1.2093914097567662
13,1.7094294753311339
14,0.5143083621424964
15,2.01978760245055
16,0.19596782858784412
17,1.1314550388247093
18,1.7557368575709817
19,1.9460476528829433
20,1.2692356900724355
21,0.3444072210973199
22,1.917505839281534
23,2.0804395684218058
24,1.9451279286450864
25,1.2151074915637479
26,2.1270246745431662
27,0.9943058510179575
28,0.766248707181387
29,0.15777631505074863
30,0.5997974378900607
31,0.9178968496486404
32,1.5042287086213584
33,2.247232422953419
34,0.7324587135083956
35,1.7379039414205724
36,0.2141044475538867
37,1.297616749964194
38,0.8516559606150043
39,0.467794961880794
40,0.09938189390714273
41,0.047132402438418645
42,0.5819360457820991
43,0.026827215160770104
44,1.0571074553969242
45,1.5127275350267457
46,1.7059860519567873
47,2.2594201903513693
